product_id,title,description,text
PROD_001934,H&M Olive Sweaters,"This olive sweaters from H&M is perfect for formal events. Made from high-quality denim, it features a loose fit and elegant design. Available in size 10. Care instructions: Machine wash. Perfect for winter season.","Title: H&M Olive Sweaters
Description: This olive sweaters from H&M is perfect for formal events. Made from high-quality denim, it features a loose fit and elegant design. Available in size 10. Care instructions: Machine wash. Perfect for winter season."
PROD_001935,H&M Navy Sneakers,"This navy sneakers from H&M is perfect for office. Made from high-quality cotton, it features a regular fit and formal design. Available in size S. Care instructions: Dry clean only.","Title: H&M Navy Sneakers
Description: This navy sneakers from H&M is perfect for office. Made from high-quality cotton, it features a regular fit and formal design. Available in size S. Care instructions: Dry clean only."
PROD_001936,American Eagle Yellow Loafers,"This yellow loafers from American Eagle is perfect for weekend. Made from high-quality polyester, it features a loose fit and formal design. Available in size XXL. Care instructions: Machine wash. Perfect for fall season.","Title: American Eagle Yellow Loafers
Description: This yellow loafers from American Eagle is perfect for weekend. Made from high-quality polyester, it features a loose fit and formal design. Available in size XXL. Care instructions: Machine wash. Perfect for fall season."
PROD_001937,Uniqlo Pink Pajamas,"This pink pajamas from Uniqlo is perfect for everyday wear. Made from high-quality wool, it features a fitted and comfortable design. Available in size XS. Care instructions: Dry clean only.","Title: Uniqlo Pink Pajamas
Description: This pink pajamas from Uniqlo is perfect for everyday wear. Made from high-quality wool, it features a fitted and comfortable design. Available in size XS. Care instructions: Dry clean only."
PROD_001938,Louis Vuitton Mint Belts,"This mint belts from Louis Vuitton is perfect for casual outings. Made from high-quality cotton, it features a tailored and casual design. Available in size 6. Care instructions: Dry clean only.","Title: Louis Vuitton Mint Belts
Description: This mint belts from Louis Vuitton is perfect for casual outings. Made from high-quality cotton, it features a tailored and casual design. Available in size 6. Care instructions: Dry clean only."
PROD_001939,Uniqlo Brown Leggings,"This brown leggings from Uniqlo is perfect for weekend. Made from high-quality spandex, it features a slim fit and stylish design. Available in size XS. Care instructions: Machine wash.","Title: Uniqlo Brown Leggings
Description: This brown leggings from Uniqlo is perfect for weekend. Made from high-quality spandex, it features a slim fit and stylish design. Available in size XS. Care instructions: Machine wash."
PROD_001940,Banana Republic Navy Underwear in Linen,"This navy underwear from Banana Republic is perfect for special occasions. Made from high-quality linen, it features a oversized and elegant design. Available in size 8. Care instructions: Dry clean only.","Title: Banana Republic Navy Underwear in Linen
Description: This navy underwear from Banana Republic is perfect for special occasions. Made from high-quality linen, it features a oversized and elegant design. Available in size 8. Care instructions: Dry clean only."
PROD_001941,Missguided Orange Belts,"This orange belts from Missguided is perfect for casual outings. Made from high-quality denim, it features a tailored and casual design. Available in size 28. Care instructions: Machine wash.","Title: Missguided Orange Belts
Description: This orange belts from Missguided is perfect for casual outings. Made from high-quality denim, it features a tailored and casual design. Available in size 28. Care instructions: Machine wash."
PROD_001942,COS Maroon Blouses in Silk,"This maroon blouses from COS is perfect for special occasions. Made from high-quality silk, it features a loose fit and stylish design. Available in size 30. Care instructions: Dry clean only.","Title: COS Maroon Blouses in Silk
Description: This maroon blouses from COS is perfect for special occasions. Made from high-quality silk, it features a loose fit and stylish design. Available in size 30. Care instructions: Dry clean only."
PROD_001943,COS Green Flats,"This green flats from COS is perfect for casual outings. Made from high-quality denim, it features a slim fit and elegant design. Available in size 16. Care instructions: Hand wash. Perfect for fall season.","Title: COS Green Flats
Description: This green flats from COS is perfect for casual outings. Made from high-quality denim, it features a slim fit and elegant design. Available in size 16. Care instructions: Hand wash. Perfect for fall season."
PROD_001944,Chanel Pink Sandals,"This pink sandals from Chanel is perfect for formal events. Made from high-quality cotton, it features a tailored and stylish design. Available in size 36. Care instructions: Dry clean only. Perfect for fall season.","Title: Chanel Pink Sandals
Description: This pink sandals from Chanel is perfect for formal events. Made from high-quality cotton, it features a tailored and stylish design. Available in size 36. Care instructions: Dry clean only. Perfect for fall season."
PROD_001945,COS Brown Belts,"This brown belts from COS is perfect for everyday wear. Made from high-quality modal, it features a tailored and trendy design. Available in size S. Care instructions: Machine wash.","Title: COS Brown Belts
Description: This brown belts from COS is perfect for everyday wear. Made from high-quality modal, it features a tailored and trendy design. Available in size S. Care instructions: Machine wash."
PROD_001946,Banana Republic Blue Cargo Pants,"This blue cargo pants from Banana Republic is perfect for weekend. Made from high-quality cotton, it features a oversized and stylish design. Available in size XXL. Care instructions: Machine wash. Perfect for summer season.","Title: Banana Republic Blue Cargo Pants
Description: This blue cargo pants from Banana Republic is perfect for weekend. Made from high-quality cotton, it features a oversized and stylish design. Available in size XXL. Care instructions: Machine wash. Perfect for summer season."
PROD_001947,Primark Green Tank Tops,"This green tank tops from Primark is perfect for weekend. Made from high-quality bamboo, it features a loose fit and elegant design. Available in size 36. Care instructions: Machine wash. Perfect for spring season.","Title: Primark Green Tank Tops
Description: This green tank tops from Primark is perfect for weekend. Made from high-quality bamboo, it features a loose fit and elegant design. Available in size 36. Care instructions: Machine wash. Perfect for spring season."
